gene	log2fc_fudan	n_pairs_fudan	pval_fudan
CAPRIN1	0.8066811939975724	28	0.003438994288444519
CAPS	0.6184357811267609	10	0.001953125
CAPZA1	0.07362535190257109	28	0.5823858305811882
CAPZA2	-0.05639298795977468	28	0.2945980280637741
CAPZB	0.17552436036039443	28	0.4514767527580261
CARHSP1	0.5937206055636501	28	0.003438994288444519
CARKD	-0.49398884067366566	5	
CARM1	0.8492970155966736	27	0.003550395369529724
CARS	0.6334184154237184	28	0.0003418475389480591
CARS2	1.3194497437638617	13	0.008056640625
CASK	0.3309872922411625	27	0.03399476408958435
CASP1	-0.9128957794084684	27	0.0009199380874633789
CASP10	0.07057424138061379	23	0.5009052753448486
CASP3	0.3600920457321527	28	0.004060737788677216
CASP6	-0.012523425141832259	28	0.973184622824192
CASP7	-1.2425846635211395	9	0.01953125
CASP8	0.1345014521092311	15	0.846923828125
CAST	0.07301506600214609	28	0.9910601079463959
CAT	-0.15550331860775657	28	0.07741569727659225
CAV1	-0.1943996543673136	28	0.03170907497406006
CBFB	1.7391406640285074	5	
CBR1	-0.02877576985349132	28	0.46517620980739594
CBR3	-0.19995548221802303	17	0.1323699951171875
CBR4	-0.31147199180521384	20	0.8408222198486328
CBX1	0.5439419629315222	11	0.1015625
CBX3	0.9467130200758053	28	9.319186210632324e-05
CBX5	0.3126002459378324	24	0.15150094032287598
CC2D1A	0.41553093004875297	28	0.2945980280637741
CC2D1B	-0.5446624299680959	24	0.029131293296813965
CCAR1	0.5984205138753362	26	0.1899040937423706
CCBL2	-1.1389127981533993	12	0.67724609375
CCDC101	-0.06806099328145795	18	0.522613525390625
CCDC115	0.2253421157618435	9	0.30078125
CCDC124	1.8270191988517581	27	1.8790364265441895e-05
CCDC132	0.08587165991394974	13	0.83935546875
CCDC134	0.7712394737547335	5	
CCDC22	-0.6441600085168417	26	0.00266072154045105
CCDC47	0.43449432839408497	27	0.6963860541582108
CCDC51	0.8160239244274423	15	0.30279541015625
CCDC58	0.32504530308145413	24	0.10738253593444824
CCDC6	0.5127068628143526	28	0.01362369954586029
CCDC90B	0.14165541680249633	13	0.19091796875
CCM2	0.5520151936769415	14	0.0067138671875
CCNK	0.4106859002444479	22	0.07942724227905273
CCS	-0.347158992874511	10	0.431640625
CCT2	0.3064910312929505	28	0.0020434409379959106
CCT3	0.3711002879812702	28	0.09456419944763184
CCT4	0.5760796376158831	28	0.003738619387149811
CCT5	-0.05610818038282839	28	0.8841757625341415
CCT6A	0.5444466582808877	28	0.0003418475389480591
CCT7	0.5992767917001987	28	0.0011721327900886536
CCT8	0.4882099242548992	28	0.0024397894740104675
CD109	-0.35198373594508514	28	0.2015676274895668
CD14	0.2032579441425617	28	0.33856552094221115
CD163	-0.09039615931511104	14	0.6697998046875
CD2AP	-0.08515303064217308	28	0.46517620980739594
CD2BP2	3.16864823973109	9	0.00390625
CD38	-0.44034617457637587	17	0.00665283203125
CD44	0.5268138550805525	28	0.003160528838634491
CD47	-0.928068463384176	25	0.14091521501541138
CD55	0.23987578637306053	21	0.8648872375488281
CD74	-0.8437878943343305	28	0.014598868787288666
CD81	-0.16287664682594905	22	0.1054534912109375
CD84	-0.33332949847380694	16	0.348388671875
CD9	0.28317356875334737	23	0.18954229354858398
CD97	0.2947802951985765	28	0.011838570237159729
CDC23	1.3276071367417055	6	0.03125
CDC37	0.43112385826432303	27	0.12253367900848389
CDC40	0.8756573990861388	20	0.00830841064453125
CDC42	0.5015937648571518	28	0.01362369954586029
CDC42BPA	-0.6090926457904032	5	
CDC42BPB	-0.0011809579928515196	28	0.973184622824192
CDC42EP2	-0.8550048229307403	26	0.03341016173362732
CDC42EP4	-0.78834680729052	13	0.587890625
CDC42EP5	-0.10967497344043052	8	1.0
CDC5L	0.48227134354368906	28	0.06981273740530014
CDC73	1.6140595420799069	7	0.109375
CDCP1	0.42725981775788036	17	0.5790557861328125
CDH1	-0.11846122343099454	27	0.05208057165145874
CDH13	-1.3885171587774876	23	0.0007376670837402344
CDH17	-0.3011878002068264	28	0.033681392669677734
CDHR5	0.27457359838687934	9	0.359375
CDIPT	0.02767574974634579	27	0.9340859353542328
CDK1	0.6194643826629376	25	0.034173786640167236
CDK13	2.310493199825079	5	
CDK16	0.9003884537433839	8	0.0390625
CDK5RAP3	-0.033070943139795805	28	0.7281656339764595
CDK7	1.4676521309553583	10	0.048828125
CDK9	0.9971915882920795	19	0.00457763671875
CDKN2AIP	-0.10026457752233195	28	0.43800119310617447
CDS2	-1.0786601320421239	21	0.0016002655029296875
CDV3	-0.35522886771744233	22	0.27562665939331055
CEACAM1	2.768371491927434	5	
CEACAM5	3.3833678333085295	26	9.149312973022461e-06
CEACAM6	3.8876740224513737	8	0.0390625
CEBPZ	4.768982117735316	6	0.03125
CECR5	0.22881002826107674	28	0.7281656339764595
CELF1	1.3043991906962646	12	0.00146484375
CELF2	0.326588943860311	9	0.1640625
CENPV	1.1989097287534731	23	0.004851341247558594
CEP170	1.6488561173197829	5	
CEPT1	0.07064000298059483	6	0.84375
CERS2	1.4931601565571135	26	0.0002480149269104004
CES1	2.6662688867348407	9	0.00390625
CES2	-0.7691540855254984	27	0.003550395369529724
CES3	-1.443601578271204	19	0.000164031982421875
CETN2	0.3446138684401056	10	0.625
CFB	0.34783445696783916	27	0.4698396325111389
CFD	-0.6295633663611055	10	0.6953125
CFH	0.5529112626041728	28	0.011838570237159729
CFI	2.1544191446901957	24	9.083747863769531e-05
CFL1	0.47499219290054784	28	0.0003814026713371277
CFL2	0.8433596827354243	20	0.0019855499267578125
CGN	-0.6757391119382565	25	0.013554692268371582
CHCHD3	0.7262925359851629	28	0.10925160348415375
CHCHD7	1.2956022682902246	5	
CHD4	0.9094744492856222	28	0.0051764026284217834
CHDH	-0.1064905877243927	27	0.2290707677602768
CHERP	0.4009218092916854	19	0.1956329345703125
CHGA	-2.3632536511793085	15	0.0001220703125
CHID1	0.43693127759469363	28	0.01102352887392044
CHKB	-0.024578687382961147	19	0.8595733642578125
CHMP2A	-0.2395084632425997	6	0.84375
CHMP4A	0.668693686171642	21	0.05019187927246094
CHMP4B	0.5601991516207727	16	0.17535400390625
CHMP5	-0.14400488645484816	18	0.8650436401367188
CHMP6	0.961671007830473	14	0.2957763671875
CHMP7	0.5280164259233998	25	0.02747941017150879
CHORDC1	0.5224713055981076	6	0.0625
CHP1	-0.36569101686281164	26	0.023610919713974
CHP2	-1.1850892920747211	5	
CHTOP	0.7028926326975683	11	0.0048828125
CIB1	0.4634321934189466	22	0.11287164688110352
CIRBP	-0.2049800495290459	25	0.14091521501541138
CIRH1A	3.486883206406599	6	0.4375
CISD1	0.2669102359007101	26	0.3031630218029022
CISD2	0.12928250997125643	28	0.21827305853366852
CKAP4	0.2487552866421513	28	0.08565542846918106
CKAP5	1.256124087561111	28	0.0020434409379959106
CKB	-0.7478469422167395	28	0.05638675391674042
CLASP1	0.5952775563304592	25	0.018744707107543945
CLASP2	0.44969398135452987	23	0.06981706619262695
CLC	-0.15706150417760473	26	0.3152514398097992
CLCA1	-1.241572326251985	23	7.867813110351562e-06
CLCA4	-1.5213416037533167	9	0.07421875
CLDN3	0.24641011781476266	10	0.375
CLDN7	-1.0477215400371027	10	0.01953125
CLDND1	0.09953285228537702	13	0.080322265625
CLEC3B	0.07067306770138146	23	0.6649994850158691
CLIC1	0.6494750377246006	28	0.0010645166039466858
CLIC2	-1.3437665564150532	25	1.8298625946044922e-05
CLIC4	-0.5598445322363682	28	0.08145394921302795
CLIC5	-2.308173803886752	6	0.0625
CLIC6	-1.9995145927036333	8	0.0078125
CLINT1	-0.3410333235023583	26	0.18135443329811096
CLIP1	0.36194718095057277	21	0.004284858703613281
CLIP2	0.5126390265628697	24	0.07379257678985596
CLMN	-0.10481419134971642	19	0.7982521057128906
CLN6	-0.06596269875944902	7	0.8125
CLNS1A	1.8203222545697977	14	0.008544921875
CLPB	2.5871773474728625	28	0.021778732538223267
CLPP	1.3076875097139706	20	0.2305126190185547
CLPTM1L	0.5368362501440682	26	0.5316631495952606
CLPX	0.5988718268538797	9	0.30078125
CLTA	0.056540967594213905	28	0.46517620980739594
CLTC	-0.10224803021046887	28	0.3989470452070236
CLU	0.5335409322085087	28	0.016727693378925323
CLUH	0.34423718693853156	26	0.04346644878387451
CLYBL	0.17756255535335363	23	0.22261524200439453
CMA1	-1.2048704656139986	25	0.0010271072387695312
CMAS	0.6296899940286493	28	0.029833190143108368
CMBL	-1.9830202625220683	17	0.0008392333984375
CMC1	-0.3397443010793638	20	0.5216732025146484
CMPK1	0.31979955676401206	28	0.07353667169809341
CNBP	0.5065442144754164	13	0.10986328125
CNDP2	-0.3986851865900307	28	0.020409412682056427
CNEP1R1	-0.296603515052313	11	0.0537109375
CNIH4	0.8238312757659876	15	0.02557373046875
CNKSR1	1.0246016307525245	22	0.030117511749267578
CNN1	0.142990286506042	28	0.2945980280637741
CNN2	2.0825068254069006	26	2.086162567138672e-06
CNN3	1.0174840548733095	28	0.00010570138692855835
CNNM4	-1.16386579454785	19	0.0061798095703125
CNOT1	0.407013434670084	28	0.10925160348415375
CNOT10	-0.0115048061110593	17	0.926513671875
CNOT3	0.2797661011007987	25	0.6915188431739807
CNOT7	0.42138343051473776	5	
CNP	0.3052213691993079	27	0.31257040798664093
CNPY2	0.6602215018746215	28	0.06623983383178711
CNPY4	0.4455431745030579	27	0.018655240535736084
CNTNAP1	0.7085001826019706	17	0.017425537109375
COA3	-0.5452436976656475	15	0.1353759765625
COA4	-0.02131355473127464	11	1.0
COA6	0.30914471205068406	15	0.97796630859375
COASY	-0.08222164610301849	28	0.3620011880993843
COG1	0.5234351387998091	24	0.37475037574768066
COG2	-1.0231545316729347	25	4.172325134277344e-06
COG3	0.14762736312433397	23	0.8932116031646729
COG4	0.33093349431048386	24	0.21821892261505127
COG5	-0.6433331445396039	6	0.21875
COG6	0.5499324892464157	23	0.08582782745361328
COG7	0.045512640040810765	26	0.7835337817668915
COG8	-0.3230457401591739	28	0.08145394921302795
COL12A1	3.8466209936241746	28	2.4586915969848633e-07
COL14A1	-1.0782142200114393	28	0.0003418475389480591
COL15A1	-0.10626257904775799	28	0.7450922578573227
COL18A1	-0.21729980258147916	28	0.15023531019687653
COL1A1	-0.9385207197924804	28	0.0006467849016189575
COL1A2	-1.3220925756893145	28	9.319186210632324e-05
COL21A1	-0.5517544869166648	7	0.15625
COL28A1	-1.0727182072181243	10	0.037109375
COL3A1	0.10995826648320631	28	0.7113664001226425
COL4A1	1.1009651460888585	27	0.06189882755279541
COL4A2	-0.21848580762925274	28	0.6295278295874596
COL4A3BP	-0.029755841500333405	6	0.84375
COL5A1	1.575996063898296	13	0.00341796875
COL5A2	-0.2985706996232217	27	0.8407831341028214
COL6A1	-1.0745133004680156	28	0.0003418475389480591
COL6A2	-0.9898001180664573	28	0.0001353248953819275
COL6A3	-0.6933008937920895	28	0.0010645166039466858
COL7A1	0.0711865297113103	15	0.93408203125
COL8A1	0.13486545738289465	8	0.640625
COLGALT1	0.7959035744043554	28	0.000244140625
COMMD1	0.18825182285809075	5	
COMMD10	-1.9659165901518572	18	0.05385589599609375
COMMD2	-0.06269761769318463	25	0.2996123433113098
COMMD4	0.01812601600191724	28	0.6781789660453796
COMMD5	-0.14104973831764378	24	0.7898378372192383
COMMD8	-0.7101883116741399	18	0.04827880859375
COMMD9	0.5618355347912092	27	0.022940203547477722
COMT	1.0558608910755523	28	0.006060026586055756
COMTD1	1.1787700740750395	6	0.15625
COPA	0.0439487485563067	28	0.7792982533574104
COPB1	0.025485247403892256	28	0.26417163759469986
COPB2	0.21340191592264474	28	0.13751810044050217
COPE	0.01083772488674541	28	0.813923291862011
COPG1	-0.23585826362968754	28	0.1199713721871376
COPG2	0.9729871581045045	23	0.027674198150634766
COPS2	0.7343063034193664	27	0.0003008991479873657
COPS3	0.4406728900912252	28	0.006548762321472168
COPS4	0.024685717711176343	28	0.49323366582393646
COPS5	0.09545937197146451	28	0.6480484578447592
COPS6	-0.04254591119499074	20	0.956329345703125
COPS7A	0.4111888204103822	25	0.2872292995452881
COPS7B	1.5425345026500097	7	0.015625
COPS8	1.0646665549518122	25	0.006129205226898193
COPZ1	0.02880429626937725	28	0.6136380508542061
COQ5	0.4055423612190103	27	0.44104358553886414
COQ6	0.13280642998618578	15	0.97796630859375
COQ7	-0.6104852984504876	10	0.275390625
COQ9	0.6940157277762362	14	0.5416259765625
CORO1A	0.13565408260224848	28	0.8489041775465012
CORO1B	0.31917024806385724	28	0.026356667280197144
CORO1C	0.6676003459876221	28	0.0003814026713371277
CORO2A	0.8405252631338618	14	0.6697998046875
COTL1	-0.46370848737387294	28	0.0009657368063926697
COX1	-0.6707577632994286	16	0.00628662109375
COX2	-0.6560122325058537	28	2.4586915969848633e-07
COX20	1.1121043880568244	24	0.016406655311584473
COX4I1	-0.2940553796100466	28	0.2945980280637741
COX5A	-0.20662276860511827	28	1.0
COX5B	-0.37458178615128124	27	0.03189583122730255
COX6B1	-0.17768991782825655	28	0.053377434611320496
COX7A2	-0.5944258973525828	27	0.0013849586248397827
COX7A2L	-1.0705155313679153	9	0.91015625
CP	-0.09946013675649751	28	0.7450922578573227
CPA3	-1.5979817286256786	21	0.00035381317138671875
CPB2	0.9471221519817179	20	0.009435653686523438
CPD	0.722957153469041	20	0.34881019592285156
CPE	-0.6062482986386657	8	0.3828125
CPM	-2.344030271472106	6	0.03125
CPN2	0.4088422036185635	20	0.7561664581298828
CPNE1	1.4830801023000229	28	3.993511199951172e-06
CPNE2	0.5988282485839895	18	0.0736846923828125
CPNE3	0.18620864267341913	28	0.13751810044050217
CPOX	1.2936061590024985	28	4.76837158203125e-06
CPPED1	0.0812685819078162	25	0.5424043536186218
CPQ	-1.09962231929977	17	0.02667236328125
CPSF1	1.730595693041113	24	5.125999450683594e-06
CPSF2	2.8424439654192106	23	3.266334533691406e-05
CPSF3	1.6069588291976378	16	9.1552734375e-05
CPSF3L	0.5359282128851441	11	0.0048828125
CPSF6	0.3467357340336965	28	0.016727693378925323
CPSF7	0.3924217907461501	28	0.016727693378925323
CPT1A	-0.6699486274420644	28	0.0005833879113197327
CPT2	-0.09802588419235202	28	0.4514767527580261
CPVL	-0.4112558587364172	13	0.892578125
CRADD	-0.49727969635449626	9	0.734375
CRAT	0.6361322405185924	24	0.128027081489563
CREB1	0.3395027036307579	10	0.4921875
CREG1	0.5076744771659887	17	0.4585723876953125
CRIP1	-0.8041759768305691	8	0.0546875
CRIP2	1.3297214829583734	27	1.043081283569336e-06
CRK	-0.10701401825071416	28	0.6781789660453796
CRKL	0.05833484398700694	28	0.2945980280637741
CRMP1	-0.07504651246712309	15	0.33026123046875
CRNKL1	1.4302399059225142	21	0.0006074905395507812
CRYAB	-0.800812931113998	28	0.0006467849016189575
CRYL1	0.6728648631051852	26	0.023610919713974
CRYM	-1.2454813886413971	19	0.012359619140625
CRYZ	0.5245430576665026	27	0.05847424268722534
CS	-0.1466147987812822	28	0.7113664001226425
CSDE1	0.6455844556544805	28	0.0009657368063926697
CSE1L	1.3202251326378152	28	1.0207295417785645e-06
CSK	0.24053984405888124	28	0.22697687149047852
CSNK1A1	0.352215274314865	14	0.118896484375
CSNK1D	-0.18384672974265762	6	0.6875
CSNK1G1	0.0768250199270876	22	0.3369474411010742
CSNK2A1	0.08173482483712494	24	0.344876766204834
CSNK2A2	0.5418309676403174	28	0.0026621222496032715
CSNK2B	0.3408718619107831	22	0.030117511749267578
CSPG4	0.07022540390013587	24	0.26043936484565555
CSRP1	0.49322606515364553	28	0.014598868787288666
CSRP2	0.6479081047917674	18	0.0138702392578125
CST3	-0.7311815143041633	28	0.0056031495332717896
CSTB	0.5842574138773122	28	0.08145394921302795
CSTF1	0.45233993746056217	13	0.039794921875
CSTF2	0.19899829742513925	24	0.6230943202972412
CSTF3	0.6109466925725493	21	0.2428417205810547
CTAGE5	-0.5333676340786515	27	0.21085703372955322
CTBP1	0.3760131924871491	28	0.021778732538223267
CTBP2	0.005732055959157212	12	0.5693359375
CTDSPL2	-0.23983381885542637	14	0.855224609375
CTH	0.2821401468261733	6	1.0
CTNNA1	-0.5698921790163539	28	0.0051764026284217834
CTNNB1	0.13410112893021975	28	0.17823376506567
CTNNBL1	1.3217460446338043	24	0.0003223419189453125
CTNND1	-0.35115308138992485	28	0.026356667280197144
CTPS1	1.776225842462433	19	0.003917694091796875
CTPS2	0.6873685553681549	27	0.0054652392864227295
CTR9	-1.2421525765908117	7	0.578125
CTSA	-0.2069426556287758	27	0.3483276069164276
CTSB	1.2388193767076245	24	2.467632293701172e-05
CTSC	-0.1919974149053153	27	0.19368016719818115
CTSD	-0.3352831965653459	28	0.003160528838634491
CTSE	1.7130243932955147	6	0.09375
CTSG	0.28078240756132444	28	0.6136380508542061
CTSL	-0.5937185864069472	18	0.19638824462890625
CTSS	-0.9031017158087111	28	3.17990779876709e-05
CTSZ	-0.20657786314074106	21	0.2572479248046875
CTTN	0.4032000508711092	26	0.002181529998779297
CTTNBP2NL	0.18772914087782394	5	
CUL1	0.9758195127178568	28	0.0010645166039466858
CUL2	0.43124686797428713	26	0.8028007447719574
CUL3	-0.23370941496496073	28	0.7965622618794441
CUL4A	1.3071676579153986	25	0.00012022256851196289
CUL4B	1.1048420345283156	14	0.013427734375
CUL5	-0.5286841209854445	27	0.05208057165145874
CUTA	0.38047660802160904	27	0.01738584041595459
CUX1	0.7311313874076277	10	0.322265625
CWC22	0.944617026312835	15	0.00152587890625
CYB5A	-0.2931231556395465	28	0.26417163759469986
CYB5B	0.38924500320810484	28	0.11451615393161774
CYB5R1	-0.08442523703504334	24	0.5270590782165527
CYB5R3	0.31799852305611565	28	0.9910601079463959
CYBB	0.013430519856401795	22	0.5879268646240234
CYC1	-0.1806975338774963	28	0.6947018131613731
CYCS	-0.25345796904752244	28	0.5221440717577934
CYFIP1	-0.02067634164008781	28	0.6618045940995216
CYFIP2	-0.07689885539956437	23	0.7539846897125244
CYGB	-1.2395527148953938	6	0.15625
CYLD	0.07048899942999802	16	1.0
CYP20A1	-0.5708129602046819	21	0.1372833251953125
CYP27A1	0.9363900214825492	25	0.055070459842681885
CYP2S1	1.8309645167470474	28	2.7641654014587402e-06
CYP2U1	-0.6424253062803953	14	0.0784912109375
CYP51A1	0.2678994151802888	11	0.51953125
CYTB	-0.34080526890731383	27	0.29008127748966217
CYTH2	0.27249883837526323	5	
D2HGDH	0.17987545980799655	9	0.5703125
DAB2	0.40645229135004307	16	0.375457763671875
DAD1	0.3975437734838476	28	0.053377434611320496
DAG1	-0.9380585294406023	26	5.1647424697875977e-05
DAGLA	1.2969817377571315	5	
DAK	0.6339018465085882	28	0.01102352887392044
DAP3	0.628854054575001	26	0.046331167221069336
DAPK1	0.5044725828607884	5	
DAPK2	-0.7314578719036642	6	0.3125
DARS	0.4149496236591219	28	0.020409412682056427
DARS2	-0.07658585595952454	28	0.6295278295874596
DAZAP1	0.5765965808337548	28	0.05953092873096466
DBI	0.21184671338442496	28	0.43800119310617447
DBN1	0.8696572693727043	28	0.0012892335653305054
DBNL	0.510764401694233	28	0.016727693378925323
DBR1	0.5559538233704316	21	0.3038158416748047
DBT	0.027935471387204917	19	0.5677604675292969
DCAF7	1.318603098733923	21	8.392333984375e-05
DCAF8	-1.1282302894864973	8	0.0390625
DCAKD	1.6666273433635672	21	0.0005102157592773438
DCBLD1	0.8743645899737106	8	0.0390625
DCK	-0.0054849597667690425	11	0.7646484375
DCLK1	-1.1867094099726603	11	0.1015625
DCN	-1.4910660842557448	28	4.830211400985718e-05
DCP1B	-0.04401200233956521	10	0.845703125
DCPS	0.05210698437284887	26	0.7265399694442749
DCTD	1.4111914521010314	15	0.03533935546875
DCTN1	0.16524888590986878	28	0.21827305853366852
DCTN2	0.19692786447083194	28	0.06281394511461258
DCTN3	0.3601894640477942	10	0.193359375
DCTN4	-0.2574094280179219	28	0.02322421222925186
DCTN6	0.5662059924209328	8	0.4609375
DCTPP1	0.34561221138873127	28	0.18578492105007172
DCUN1D1	0.15650942490929073	23	0.09175300598144531
DCUN1D3	0.773034848873728	13	0.0478515625
DCXR	-0.7063190646748264	28	0.05953092873096466
DDAH1	-0.3279139286156314	27	0.003877997398376465
DDAH2	0.1279812490966454	19	0.76800537109375
DDB1	-0.18787022585413587	28	0.7621389999985695
DDHD2	-0.10376483252214314	6	0.84375
DDI2	0.39172456067256234	25	0.04826241731643677
DDOST	0.21028771477752797	28	0.053377434611320496
DDRGK1	-0.6527202884235711	27	0.03620612621307373
DDT	0.3086018285079025	16	0.21142578125
DDX1	0.3829977704416684	28	0.006060026586055756
DDX17	0.514386101767292	28	0.007629185914993286
DDX18	2.460575568786542	28	1.765042543411255e-05
DDX21	1.9908814747149643	27	7.987022399902344e-06
DDX23	0.4061776085203488	21	0.10321426391601562
DDX27	1.1504186626474289	23	4.029273986816406e-05
DDX28	0.4052024847660324	16	0.528167724609375
DDX31	0.6611151299461409	18	0.030364990234375
DDX39A	0.552625115405859	26	9.149312973022461e-06
DDX39B	0.352433674941959	28	0.01362369954586029
DDX3X	0.6765279213562633	28	0.003438994288444519
DDX42	1.2334007913441034	28	0.0003059804439544678
DDX46	1.1310503603001953	27	9.5367431640625e-06
DDX47	3.615023649072552	7	0.015625
DDX5	0.9901971150555625	28	0.0005833879113197327
DDX50	1.1808628479272005	11	0.0048828125
DDX54	0.808456636537176	7	0.296875
DDX58	-0.18055433904011067	8	0.9453125
DDX59	-0.09496781740541321	6	1.0
DDX6	0.5128370581246853	28	0.004406772553920746
DDX60	-0.3632505567572454	26	0.670972615480423
DECR1	-0.18144218046705826	28	0.46517620980739594
DECR2	-0.8364515401891653	13	0.786865234375
DEF6	0.803366609231494	8	0.640625
DEGS1	0.5721862784322498	5	
DEK	1.252390835770372	28	0.0003814026713371277
