rank,gene,rna_lfc,rna_p,rna_q,mean_tumor_log2tpm,mean_normal_log2tpm,n_tumor,n_normal,prot_lfc,prot_p,prot_q,n_pairs,neglog10p,gen_p,gen_q,mut_freq,n_mutated,cds_len,n_patients,concordant,transcriptomic,proteomic,genomic,score,score_genomic_weighted
30,COL5A1,1.4627872906792687,4.835554538661063e-13,1.7333391203004273e-12,5.812398324505959,4.34961103382669,471,41,-0.8465479166666664,3.0351878975402558e-12,1.1603372696012308e-11,96,3.701833590912692,0.0001986856077317,0.0429686845191583,0.1981132075471698,21,5517.0,106,False,1.4627872906792687,0.8465479166666664,3.701833590912692,0.9426235140520854,0.9557307771593486
31,SORBS2,-1.098592498596711,8.902171277637596e-08,1.8516137754868985e-07,2.220477483220118,3.319069981816829,471,41,-1.9593104166666655,4.150177724909504e-17,1.0274984544787616e-15,96,1.7989802456617223,0.0158861900694977,0.5948255192527989,0.1132075471698113,12,3603.0,106,True,1.098592498596711,1.9593104166666655,1.7989802456617223,0.9420050848622277,0.9513502370645228
32,B3GNT7,-3.319934543144798,1.8532937798406592e-19,1.8284793701273866e-18,3.87147554474118,7.191410087885978,471,41,-0.9121743589743588,1.5941524907248095e-05,2.8984197995319097e-05,39,0.8346702619209192,0.1463287754005602,0.9999999997893128,0.0377358490566037,4,1206.0,106,True,3.319934543144798,0.9121743589743588,0.8346702619209192,0.9415240843812271,0.9343949701092559
33,DCLK1,-1.1660965887422254,1.1057717127836627e-20,1.4708845330845162e-19,0.4369205965979484,1.6030171853401738,471,41,-1.2423177083333334,3.0373502324365277e-17,9.56751750798849e-16,96,4.048874699604726,8.935632527895064e-05,0.0243347059176342,0.1226415094339622,13,2223.0,106,True,1.1660965887422254,1.2423177083333334,4.048874699604726,0.9414553700267985,0.9552154195011338
34,PALM,-1.582405305279249,1.0738196576917711e-16,6.24130561449018e-16,2.0639377760147934,3.6463430812940425,471,41,-1.3842500000000004,6.820507866849441e-17,1.3418999201962733e-15,96,0.8737214807113904,0.1337452969366489,0.9999999997893128,0.0377358490566037,4,1164.0,106,True,1.582405305279249,1.3842500000000004,0.8737214807113904,0.941180512609084,0.9361471861471862
35,GYPC,-1.4482289168779534,1.9332788663074808e-17,1.2638075023957332e-16,2.828340307645159,4.276569224523112,471,41,-0.9378731343283582,2.950515430263061e-09,7.858280278537069e-09,67,1.54582462928211,0.0284560994985115,0.7303020635555185,0.0283018867924528,3,387.0,106,True,1.4482289168779534,0.9378731343283582,1.54582462928211,0.9407682264825122,0.9486188414759844
36,MYO1A,-1.9426712276541032,3.9759914207355076e-21,6.078227856820575e-20,5.286680898140236,7.229352125794339,471,41,-0.8670322916666672,1.950201391356052e-15,1.4521532890796618e-14,96,1.119598730896332,0.0759278791422336,0.9999999997893128,0.0849056603773584,9,3132.0,106,True,1.9426712276541032,0.8670322916666672,1.119598730896332,0.9407682264825121,0.9426406926406927
37,CRYAB,-1.8404584481703803,4.6820020766298974e-15,2.172148012948607e-14,2.680048911944119,4.520507360114499,471,41,-2.2832125000000008,2.679497002154497e-17,9.541570874547247e-16,96,0.6482698818982051,0.2247657418917184,0.9999999997893128,0.0188679245283018,2,528.0,106,True,1.8404584481703803,2.2832125000000008,0.6482698818982051,0.9406995121280836,0.9229540300968873
38,CHGB,-2.378269339010748,3.0877697071595855e-22,7.155093725366771e-21,0.8876934956220419,3.26596283463279,471,41,-1.8056809523809527,6.890035462623111e-05,0.0001177113519703,21,0.5956321407847236,0.2537276862942219,0.9999999997893128,0.0471698113207547,5,2034.0,106,True,2.378269339010748,1.8056809523809527,0.5956321407847236,0.93582079296365,0.9138321995464853
39,UGT1A10,-3.398425010088044,3.856735931719736e-25,5.110400774291545e-23,1.7606287290574911,5.159053739145535,471,41,-1.740807291666666,1.2889686166739297e-15,1.0382505833214894e-14,96,0.5549731060813201,0.278629370601936,0.9999999997893128,0.0377358490566037,4,1593.0,106,True,3.398425010088044,1.740807291666666,0.5549731060813201,0.9354772211915069,0.9096062667491238
40,SOX9,2.061089051182587,6.522388195745174e-24,3.5895555786021327e-22,7.597556998149944,5.536467946967357,471,41,0.5833027027027027,8.95071942396886e-08,2.0266748773340225e-07,74,10.928770088867198,1.1782295513281868e-11,1.925227086870257e-08,0.1792452830188679,19,1530.0,106,True,2.061089051182587,0.5833027027027027,10.928770088867198,0.9325912183055041,0.9492888064316636
41,LPAR1,-1.9781414875091792,5.765607906933568e-24,3.2544269502886884e-22,2.6699455988362133,4.6480870863453925,471,41,-2.414192708333331,1.7806397346809438e-17,9.541570874547247e-16,96,0.5518150892205074,0.2806628369623363,0.9999999997893128,0.0283018867924528,3,1095.0,106,True,1.9781414875091792,2.414192708333331,0.5518150892205074,0.9311825740397168,0.9061533704390847
42,OTC,-1.5916290275724203,5.720032000996383e-12,1.813093656759311e-11,1.7084421213646268,3.300071148937047,471,41,-0.9169196721311474,1.6801747643131542e-08,4.1049863415065374e-08,61,0.9747317210209032,0.1059908265611303,0.9999999997893128,0.0377358490566037,4,1065.0,106,True,1.5916290275724203,0.9169196721311474,0.9747317210209032,0.9311482168625026,0.9318181818181819
43,KCNMB1,-2.0530300742092176,1.7577747821737665e-15,8.668768325080425e-15,1.5710029146516984,3.624032988860916,471,41,-1.6033230769230766,7.450580596923828e-07,1.5442059074687043e-06,26,0.5942543290817652,0.254533922886109,0.9999999997893128,0.0188679245283018,2,576.0,106,True,2.0530300742092176,1.6033230769230766,0.5942543290817652,0.9301518587232873,0.909400123685838
44,DHCR7,1.5134815635207517,2.1329888342558584e-19,2.0822653192948956e-18,6.335637021269562,4.822155457748811,471,41,0.7528770833333337,1.1824586319515931e-14,7.033614033511371e-14,96,1.4716550750083206,0.0337555295102343,0.7739267757122086,0.0566037735849056,6,1428.0,106,True,1.5134815635207517,0.7528770833333337,1.4716550750083206,0.9297052154195011,0.939445475159761
45,COL1A1,2.400025816497613,1.1241047653390402e-17,7.702960709099548e-17,9.17001118329786,6.769985366800246,471,41,-1.9031135416666665,6.819703013672533e-17,1.3418999201962733e-15,96,0.5309648421141729,0.2944660006226274,0.9999999997893128,0.0849056603773584,9,4395.0,106,False,2.400025816497613,1.9031135416666665,0.5309648421141729,0.9283309283309282,0.9017212945784374
46,CPXM2,-1.6987804892962584,1.0823353292976614e-11,3.320733011195316e-11,2.2636258375878455,3.962406326884104,471,41,-0.7634333333333334,2.264976501464844e-06,4.4640797145498346e-06,24,1.0655794918592487,0.0859845669110428,0.9999999997893128,0.0660377358490566,7,2271.0,106,True,1.6987804892962584,0.7634333333333334,1.0655794918592487,0.9274376417233559,0.9315089672232529
47,DHRS9,-3.879534977282342,1.8808734546782976e-23,7.685397310983642e-22,2.836180291342621,6.7157152686249635,471,41,-1.4342310344827585,2.39794972715175e-15,1.7336039568384795e-14,87,0.5213283683158575,0.3010728763438433,0.9999999997893128,0.0283018867924528,3,1140.0,106,True,3.879534977282342,1.4342310344827585,0.5213283683158575,0.9267161410018552,0.8992991135848278
48,PLCD1,-2.008305233014518,2.187344909645606e-24,1.5659077725109257e-22,3.707953696411975,5.716258929426493,471,41,-0.9423760416666668,1.781293897222056e-17,9.541570874547247e-16,96,0.7103324736990914,0.194835246942933,0.9999999997893128,0.0566037735849056,6,2334.0,106,True,2.008305233014518,0.9423760416666668,0.7103324736990914,0.9258572115714973,0.9158936301793446
49,REEP6,1.448961396165017,1.010505695884789e-15,5.135935298766816e-15,4.898509279798374,3.4495478836333566,471,41,0.8737281250000001,1.3248717693703886e-10,4.0924852579097973e-10,96,1.0287286891490035,0.0935990219907642,0.9999999997893128,0.0283018867924528,3,636.0,106,True,1.448961396165017,0.8737281250000001,1.0287286891490035,0.92571978286264,0.9289837146980005
50,MSRB3,-1.6609164137409382,2.1092676998029784e-11,6.294918397090367e-11,2.703550080033206,4.364466493774144,471,41,-1.7074402298850573,2.3176902187806778e-15,1.6810144516540074e-14,87,0.5910839284372315,0.2563988491787953,0.9999999997893128,0.0188679245283018,2,579.0,106,True,1.6609164137409382,1.7074402298850573,0.5910839284372315,0.9240706383563526,0.9044011544011544
51,IRF4,-1.8897048591905148,7.665550837119619e-18,5.441283439646458e-17,1.5655465160849729,3.4552513752754876,471,41,-0.6611813953488371,1.1520010944851605e-07,2.578292590551246e-07,43,1.102081276693397,0.0790530669105322,0.9999999997893128,0.0471698113207547,5,1356.0,106,True,1.8897048591905148,0.6611813953488371,1.102081276693397,0.9228337799766371,0.9286745001030714
52,CALD1,-0.9702030256922284,0.0017021457502544,0.0024270495350765,5.486684093822599,6.456887119514827,471,41,-1.501461458333334,5.1568164856062215e-14,2.611226122997375e-13,96,1.7377152158525129,0.018292993672124,0.6221233375676705,0.0849056603773584,9,2382.0,106,True,0.9702030256922284,1.501461458333334,1.7377152158525129,0.9214594928880642,0.935477221191507
53,DDX27,1.1628264415638006,4.259839034304462e-18,3.188271365624135e-17,5.57476088762018,4.41193444605638,471,41,0.7696822916666664,2.2195826620055546e-17,9.541570874547247e-16,96,4.340405442231807,4.5666166709415674e-05,0.0152628783551969,0.1320754716981132,14,2391.0,106,True,1.1628264415638006,0.7696822916666664,4.340405442231807,0.9204974919260633,0.9396000824572253
54,PACSIN3,1.301322062356313,1.9011389740364297e-08,4.1987657978123345e-08,4.1846945104523074,2.883372448095994,471,41,-1.2750208333333335,1.921459342102385e-15,1.4419542199289596e-14,96,0.7748552988651463,0.1679363466448292,0.9999999997893128,0.0377358490566037,4,1275.0,106,False,1.301322062356313,1.2750208333333335,0.7748552988651463,0.9191232048374905,0.9143990929705216
55,SULF1,1.7220902105850555,3.725407128551224e-11,1.0806810235696854e-10,5.47921291911753,3.7571227085324743,471,41,0.6425437500000003,6.141392786667499e-10,1.762416697854613e-09,96,1.150988354723134,0.0706336493885949,0.9999999997893128,0.0754716981132075,8,2616.0,106,True,1.7220902105850555,0.6425437500000003,1.150988354723134,0.918848347419776,0.9270768913626057
56,LRRC15,1.225847097320987,4.144873408328312e-09,9.756130124842277e-09,2.672191849965483,1.446344752644496,471,41,0.9028720000000002,0.0016253590583801,0.0024302504842149,25,1.1162742998723338,0.076511320968793,0.9999999997893128,0.0566037735849056,6,1764.0,106,True,1.225847097320987,0.9028720000000002,1.1162742998723338,0.9173709887995602,0.9249123891981035
57,CAPN9,-1.910572768111476,2.7340756442782025e-13,1.0100663870677257e-12,2.668771245961925,4.579344014073401,471,41,-1.173137037037037,7.987022399902344e-06,1.494281463495394e-05,27,0.575371760327043,0.2658448427655248,0.9999999997893128,0.0471698113207547,5,2073.0,106,True,1.910572768111476,1.173137037037037,0.575371760327043,0.9168899883185597,0.8973922902494331
58,F13A1,-2.652551046547131,2.9385677881562194e-19,2.7913224011445082e-18,2.7403566084424527,5.392907654989584,471,41,-1.2282958333333334,2.3984081407264285e-16,2.8836774580884607e-15,96,0.5146083822797348,0.3057677079163205,0.9999999997893128,0.0471698113207547,5,2199.0,106,True,2.652551046547131,1.2282958333333334,0.5146083822797348,0.9163059163059162,0.8905380333951762
59,CDHR5,-2.471368692104374,1.7061733138197353e-22,4.49139285944385e-21,6.188814373225608,8.660183065329981,471,41,-0.6212494252873563,3.709687738607043e-11,1.2266286366838168e-10,87,0.8824856841310413,0.1310733248017853,0.9999999997893128,0.0660377358490566,7,2538.0,106,True,2.471368692104374,0.6212494252873563,0.8824856841310413,0.9160310588882017,0.9177489177489178
60,GAS7,-1.2981191487748398,2.6470838529199116e-14,1.1133936884110954e-13,2.484758455558734,3.782877604333574,471,41,-0.8538780821917811,2.085781603285709e-12,8.169006874748289e-12,73,1.0273747931906243,0.0938912685557127,0.9999999997893128,0.0471698113207547,5,1431.0,106,True,1.2981191487748398,0.8538780821917811,1.0273747931906243,0.9157562014704872,0.9214079571222429
61,TPX2,2.036034152745854,1.9230574064166698e-23,7.76765229000091e-22,6.799292544430132,4.763258391684278,471,41,0.7266648648648651,8.87237474621461e-06,1.6520888751694094e-05,37,0.7623656435818462,0.1728360595687764,0.9999999997893128,0.0566037735849056,6,2244.0,106,True,2.036034152745854,0.7266648648648651,0.7623656435818462,0.915206486635058,0.9109977324263039
62,MMP11,3.601607238148112,1.2120833058633596e-24,1.0412682487590063e-22,6.044886360921168,2.4432791227730557,471,41,0.486359375,0.0099095250479877,0.0135707294441619,32,1.9175212404527624,0.0120914604464288,0.5245339744105669,0.0660377358490566,7,1467.0,106,True,3.601607238148112,0.486359375,1.9175212404527624,0.9143819143819143,0.9313543599257885
63,CSRP1,-1.3016836350243608,1.6317296852187166e-11,4.9214627923074096e-11,6.063861546456007,7.365545181480368,471,41,-2.2997166666666664,1.0785060285295897e-15,8.989912100574704e-15,96,0.5879361580741912,0.2582639814571911,0.9999999997893128,0.0188679245283018,2,582.0,106,True,1.3016836350243608,2.2997166666666664,0.5879361580741912,0.9136604136604137,0.8962585034013606
64,CHGA,-5.749990518842457,1.4592430877293068e-25,2.925478601605488e-23,2.0663484392217693,7.816338958064226,471,41,-2.446358333333334,1.7810758177901125e-17,9.541570874547247e-16,96,0.3904296787021457,0.406977426573511,0.9999999997893128,0.0283018867924528,3,1374.0,106,True,5.749990518842457,2.446358333333334,0.3904296787021457,0.9132137703566274,0.8705936920222634
65,COL4A1,1.4830134198120015,3.7286876077176035e-13,1.3547744472769697e-12,6.139882686162697,4.656869266350696,471,41,-0.9277760416666668,3.8958889679372644e-14,2.034048177890358e-13,96,0.7116910292634754,0.1942267176064686,0.9999999997893128,0.1037735849056603,11,5010.0,106,False,1.4830134198120015,0.9277760416666668,0.7116910292634754,0.9132137703566274,0.9064625850340136
66,UGP2,-1.8609340790393745,3.439812969160802e-25,4.732698921866475e-23,5.4539136305573965,7.314847709596771,471,41,-0.6337572916666666,1.7808577636106718e-17,9.541570874547247e-16,96,0.9400987205057988,0.1147892661642592,0.9999999997893128,0.0471698113207547,5,1527.0,106,True,1.8609340790393745,0.6337572916666666,0.9400987205057988,0.9125953411667697,0.9166666666666666
67,CLIC2,-1.1640158366428053,1.0064197345270616e-13,3.948331019103605e-13,2.590635391032416,3.7546512276752217,471,41,-0.7150614583333335,9.286444086542027e-17,1.5423277948769753e-15,96,2.0543323850743036,0.0088240429827258,0.4430682571539384,0.0471698113207547,5,744.0,106,True,1.1640158366428053,0.7150614583333335,2.0543323850743036,0.9117020545591974,0.9299113584827869
68,SYP,-1.307529487245609,2.1134323921032387e-21,3.524653487150149e-20,1.2377774055368618,2.5453068927824707,471,41,-1.2623000000000002,1.1920928955078125e-07,2.6632538248291424e-07,24,0.6722588041528564,0.2126871226171295,0.9999999997893128,0.0283018867924528,3,942.0,106,True,1.307529487245609,1.2623000000000002,0.6722588041528564,0.9114271971414828,0.9025974025974026
69,AGR3,-1.746842171361929,1.5297781677638663e-09,3.755879452459145e-09,5.803643586663279,7.550485758025208,471,41,-0.8191385416666663,1.968582871483892e-09,5.357899588148249e-09,96,0.6816568978733557,0.2081340342087809,0.9999999997893128,0.0188679245283018,2,501.0,106,True,1.746842171361929,0.8191385416666663,0.6816568978733557,0.9110492681921254,0.9029066171923315
70,IGLL5,-1.9621433698312791,4.19578725281821e-17,2.600000327564444e-16,1.426413027656967,3.388556397488246,471,41,-1.1183447916666662,3.037533506038975e-17,9.56751750798849e-16,96,0.5266656908840369,0.2973954427174931,0.9999999997893128,0.0188679245283018,2,645.0,106,True,1.9621433698312791,1.1183447916666662,0.5266656908840369,0.9101903387617674,0.8875489589775304
71,AKR1C2,-1.225837206135952,1.376739055507264e-18,1.129817286853109e-17,1.1684517426758323,2.394288948811784,471,41,-1.5797095890410957,2.1927062865990827e-13,1.0014204545128145e-12,73,0.6463531974811542,0.2257598992091298,0.9999999997893128,0.0283018867924528,3,972.0,106,True,1.225837206135952,1.5797095890410957,0.6463531974811542,0.9100185528756957,0.8996598639455782
72,SCG2,-2.12410412970155,8.432783860088883e-20,9.006117094251497e-19,1.8809673783631768,4.005071508064726,471,41,-2.0041218749999996,1.7811848543493422e-17,9.541570874547247e-16,96,0.4247848578518198,0.376023633911803,0.9999999997893128,0.0377358490566037,4,1854.0,106,True,2.12410412970155,2.0041218749999996,0.4247848578518198,0.9086099086099086,0.8730674087816945
73,HSPB7,-1.9616214404554653,4.0729295191884607e-11,1.1762627840557875e-10,1.953570040058784,3.91519148051425,471,41,-1.6667781249999998,1.6194519195610193e-14,9.287170626444625e-14,96,0.4504500210019374,0.3544459178877898,0.9999999997893128,0.0188679245283018,2,738.0,106,True,1.9616214404554653,1.6667781249999998,0.4504500210019374,0.9083694083694083,0.8766233766233766
74,CNTN1,-1.3446457925563131,2.1010361328343264e-20,2.6020638069863097e-19,0.4461376223037462,1.7907834148600597,471,41,-1.3454653846153843,5.960464477539064e-08,1.375602207767787e-07,26,0.6122961652196173,0.2441764833960739,0.9999999997893128,0.0660377358490566,7,3057.0,106,True,1.3446457925563131,1.3454653846153843,0.6122961652196173,0.9082663368377653,0.8949701092558235
75,VSNL1,2.319285679230765,3.7726477302311865e-21,5.812782080236346e-20,4.392193851826996,2.0729081725962315,471,41,0.92200625,6.93387868401674e-13,2.903959524383922e-12,96,0.5432803189906419,0.2862329858883268,0.9999999997893128,0.0188679245283018,2,627.0,106,True,2.319285679230765,0.92200625,0.5432803189906419,0.9077509791795506,0.8875489589775305
76,GAP43,-2.152863931030592,3.7625300919195156e-21,5.802269478878685e-20,0.8430144093585881,2.99587834038918,471,41,-2.6019197916666665,1.7808577636106718e-17,9.541570874547247e-16,96,0.3911916665492462,0.4062639937003573,0.9999999997893128,0.0188679245283018,2,825.0,106,True,2.152863931030592,2.6019197916666665,0.3911916665492462,0.9042465471036899,0.863997113997114
77,RNASE1,-1.0896301085683875,3.36131902606868e-10,8.83525214449187e-10,8.096766550168189,9.186396658736577,471,41,-1.367989583333333,5.1600300066089027e-17,1.15012097389831e-15,96,0.7216643082917339,0.1898172563352368,0.9999999997893128,0.0188679245283018,2,471.0,106,True,1.0896301085683875,1.367989583333333,0.7216643082917339,0.9023912595341167,0.898886827458256
78,MARCKS,-1.022226176249414,9.555336222681753e-18,6.643478354792056e-17,6.876451265378435,7.898677441627849,471,41,-0.7580531250000003,6.690373874712319e-16,6.1744426685183154e-15,96,2.1490435818081477,0.0070950656482397,0.4033794207150933,0.0566037735849056,6,999.0,106,True,1.022226176249414,0.7580531250000003,2.1490435818081477,0.9022881880024736,0.9234178519892806
79,ADIPOQ,-1.1272695048802124,1.7632028824429706e-20,2.213240624569006e-19,0.3063809156268439,1.4336504205070564,471,41,-0.9066454545454546,8.670613169670105e-07,1.780567608059894e-06,33,0.8910581107144127,0.1285114693841124,0.9999999997893128,0.0283018867924528,3,735.0,106,True,1.1272695048802124,0.9066454545454546,0.8910581107144127,0.9022194736480451,0.9076479076479076
80,P3H1,1.199589476385523,1.1058151847163131e-20,1.4708845330845162e-19,3.783762403457716,2.584172927072193,471,41,0.7701916666666667,8.006066936668553e-16,7.077161364893921e-15,96,0.9624105299060534,0.1090409107158801,0.9999999997893128,0.0660377358490566,7,2415.0,106,True,1.199589476385523,0.7701916666666667,0.9624105299060534,0.9020133305847591,0.9094516594516595
81,KRT20,-3.1778415016959976,2.2886574367815087e-24,1.612221844766366e-22,8.090155502659776,11.267997004355774,471,41,-1.055064583333333,8.138581338956819e-13,3.364247825204024e-12,96,0.4407366521891774,0.3624627222068012,0.9999999997893128,0.0283018867924528,3,1275.0,106,True,3.1778415016959976,1.055064583333333,0.4407366521891774,0.9019102590531162,0.8700783343640486
82,ADAMTSL4,-0.9016587050475304,1.6579397865726772e-10,4.5030894705651656e-10,1.864294133848769,2.7659528388962995,471,41,-0.9810556818181824,1.2731705307823171e-15,1.0303620133918658e-14,88,2.0754941890534857,0.0084043825225561,0.4412944716671716,0.1132075471698113,12,3294.0,106,True,0.9016587050475304,0.9810556818181824,2.0754941890534857,0.9018071875214732,0.9228509585652442
83,COL3A1,1.0297345876152375,1.1206112788864697e-07,2.3103588424806385e-07,9.107137751142048,8.07740316352681,471,41,-1.615734374999999,1.517902039241027e-16,2.1171735511991784e-15,96,0.7321726049376702,0.1852795106704982,0.9999999997893128,0.0943396226415094,10,4401.0,106,False,1.0297345876152375,1.615734374999999,0.7321726049376702,0.9002954717240432,0.897804576376005
84,RMDN2,-1.41493204856814,1.8808607712836664e-23,7.685397310983642e-22,1.772966344682947,3.187898393251087,471,41,-0.5223961538461538,2.55106854504211e-12,9.85326359740214e-12,78,2.0665211510694683,0.0085798332808325,0.4422880170718987,0.0754716981132075,8,1722.0,106,True,1.41493204856814,0.5223961538461538,2.0665211510694683,0.8991273276987561,0.9207379921665636
85,DPEP1,4.9524837376355215,1.2767980187063597e-19,1.3149526261659473e-18,7.017080393037338,2.0645966554018167,471,41,0.8512906250000002,8.550639559877132e-07,1.7586586596534305e-06,96,0.4624829030732993,0.3447601785242725,0.9999999997893128,0.0283018867924528,3,1236.0,106,True,4.9524837376355215,0.8512906250000002,0.4624829030732993,0.8989211846354702,0.8716759431045145
86,TPSAB1,-1.9021510511220892,1.3099148098271412e-15,6.563018509955497e-15,3.221612501638782,5.123763552760871,471,41,-1.9235218750000005,2.0203294460151032e-17,9.541570874547247e-16,96,0.3893226828817644,0.4080161157511432,0.9999999997893128,0.0188679245283018,2,828.0,106,True,1.9021510511220892,1.9235218750000005,0.3893226828817644,0.8963787535216106,0.857658214801072
87,ANLN,2.134430305691961,3.380034716378585e-23,1.2098738087427493e-21,4.906591622388264,2.772161316696303,471,41,0.8906857142857143,4.097819328308106e-07,8.711112127255729e-07,28,0.4885738955034426,0.3246579966874887,0.9999999997893128,0.0660377358490566,7,3375.0,106,True,2.134430305691961,0.8906857142857143,0.4885738955034426,0.8955541812684669,0.8717790146361575
88,SST,-4.530339667236573,3.2880341310688575e-25,4.669803958246262e-23,0.96927654660993,5.499616213846504,471,41,-1.8186413793103449,5.21540641784668e-08,1.2115706945060034e-07,29,0.3477036665227999,0.4490516882292835,0.9999999997893128,0.0094339622641509,1,351.0,106,True,4.530339667236573,1.8186413793103449,0.3477036665227999,0.8955198240912525,0.8476602762317048
89,FLNC,-2.1299468259741254,8.296543010339971e-10,2.094174360807334e-09,3.3443901025692244,5.47433692854335,471,41,-2.189388541666667,3.8942974897973843e-16,4.050673156441961e-15,96,0.3676912536058728,0.4288532902220959,0.9999999997893128,0.1320754716981132,14,8178.0,106,True,2.1299468259741254,2.189388541666667,0.3676912536058728,0.8954167525596096,0.8520408163265307
90,PCSK1N,-1.648905138674339,1.6185767377847347e-10,4.4022787535331214e-10,1.9956405592695068,3.6445456979438458,471,41,-1.651083720930233,3.1954035709659355e-08,7.567229988567053e-08,43,0.4185287763553391,0.3814795166066206,0.9999999997893128,0.0188679245283018,2,783.0,106,True,1.648905138674339,1.651083720930233,0.4185287763553391,0.8952106094963237,0.8618326118326118
91,COL5A2,1.5697770819863983,1.049214740426598e-13,4.1070728592248985e-13,5.871246035561407,4.301468953575009,471,41,-1.069946875,5.7523719055460965e-15,3.700159454871406e-14,96,0.4981906942470963,0.3175479444075184,0.9999999997893128,0.0849056603773584,9,4500.0,106,False,1.5697770819863983,1.069946875,0.4981906942470963,0.895141895141895,0.8725520511234797
92,EMILIN3,-0.773622767327645,1.1500104458736037e-21,2.105284195663205e-20,0.2827722466676288,1.0563950139952738,471,41,-1.966375,1.9073486328125e-06,3.7926502600886375e-06,20,1.409215706638133,0.0389748357254083,0.8118469322632517,0.0754716981132075,8,2301.0,106,True,0.773622767327645,1.966375,1.409215706638133,0.8937676080533223,0.9120799835085549
93,SSC5D,-1.0573039095100163,1.408235167371772e-07,2.8784212137018313e-07,2.2078576425122107,3.265161552022227,471,41,-0.9254427083333332,1.950097083440405e-15,1.4521532890796618e-14,96,0.8250187880619917,0.1496170928677032,0.9999999997893128,0.1037735849056603,11,4722.0,106,True,1.0573039095100163,0.9254427083333332,0.8250187880619917,0.89287432144575,0.8973407544836116
94,THBS2,1.7380176795960425,1.593663020508625e-09,3.907825042352742e-09,4.104260031312077,2.366242351716035,471,41,1.2088708333333331,6.25294611710579e-12,2.270167940122025e-11,96,0.4407250965136652,0.3624723667164641,0.9999999997893128,0.0660377358490566,7,3519.0,106,True,1.7380176795960425,1.2088708333333331,0.4407250965136652,0.8927368927368927,0.8631210059781488
95,GNG2,-1.5069380830481984,1.8615644042410874e-21,3.155368510515868e-20,2.143629620207964,3.6505677032561623,471,41,-0.994134375,6.214821714294592e-17,1.2868900889260009e-15,96,0.5127496129279941,0.3070791904939591,0.9999999997893128,0.0094339622641509,1,216.0,106,True,1.5069380830481984,0.994134375,0.5127496129279941,0.8921871779014636,0.8722428365285508
96,VAT1L,-1.4313412300780928,2.780667642087208e-21,4.484517704707003e-20,1.2922894487466317,2.7236306788247244,471,41,-1.5426406249999995,1.7808577636106718e-17,9.541570874547247e-16,96,0.4489631521121212,0.3556614935296003,0.9999999997893128,0.0283018867924528,3,1260.0,106,True,1.4313412300780928,1.5426406249999995,0.4489631521121212,0.8918779633065346,0.8641001855287569
97,HMGB3,0.8869991856267951,1.3511216187036083e-14,5.904367947143734e-14,5.87956934435084,4.992570158724045,471,41,0.8951958333333336,3.34794865753026e-16,3.61135917917466e-15,96,1.5769954870390477,0.0264852766057695,0.7194428906205843,0.0377358490566037,4,663.0,106,True,0.8869991856267951,0.8951958333333336,1.5769954870390477,0.8907441764584622,0.9113584827870542
98,SCN7A,-2.2687245128376565,1.6965704066116184e-23,7.223084264555619e-22,0.334324304333171,2.6030488171708277,471,41,-1.9243141025641024,3.5021547456929836e-14,1.85153319061105e-13,78,0.3547610014779482,0.4418135168203573,0.9999999997893128,0.0849056603773584,9,5049.0,106,True,2.2687245128376565,1.9243141025641024,0.3547610014779482,0.8902631759774617,0.8452380952380952
99,HSPA2,-1.665655195051273,1.7035813737399975e-16,9.637590032503886e-16,3.2520847606317673,4.91773995568304,471,41,-1.6135624999999998,6.819703013672533e-17,1.3418999201962733e-15,96,0.397209433651927,0.4006734507446113,0.9999999997893128,0.0377358490566037,4,1920.0,106,True,1.665655195051273,1.6135624999999998,0.397209433651927,0.8902631759774616,0.8547206761492476
100,ADAMDEC1,-3.610674063874674,2.055312000419066e-23,8.226386281677309e-22,4.479921464704589,8.090595528579263,471,41,-0.5326666666666665,3.866660357761827e-06,7.437334959926634e-06,72,0.6693523806318386,0.2141152594044192,0.9999999997893128,0.0377358490566037,4,1413.0,106,True,3.610674063874674,0.5326666666666665,0.6693523806318386,0.8897821754964611,0.8861059575345289
101,SUCLG2,-1.1472586903824211,3.5822815372079165e-20,4.2030353199046383e-19,6.865565380773869,8.01282407115629,471,41,-0.5734666666666665,8.281815766016267e-14,4.040923779942046e-13,96,1.6090285856255366,0.0246020566602644,0.6971056748474942,0.0566037735849056,6,1323.0,106,True,1.1472586903824211,0.5734666666666665,1.6090285856255366,0.8896447467876039,0.9107400535971965
102,WDR4,1.5764727476495537,3.9006352782461697e-23,1.3495891529507525e-21,4.798327718722545,3.2218549710729913,471,41,0.569922222222222,1.986437920833192e-09,5.404303329630934e-09,72,0.8054183568294215,0.1565242542057909,0.9999999997893128,0.0377358490566037,4,1239.0,106,True,1.5764727476495537,0.569922222222222,0.8054183568294215,0.8890606747749604,0.8933725005153577
103,L1CAM,-1.852477670899984,4.7318410965167723e-14,1.9361629542462098e-13,1.6918974621496263,3.5443751330496105,471,41,-1.9761625000000007,1.7810758177901125e-17,9.541570874547247e-16,96,0.3665824394936346,0.4299496111507287,0.9999999997893128,0.0660377358490566,7,3774.0,106,True,1.852477670899984,1.9761625000000007,0.3665824394936346,0.8890263175977462,0.8470933828076685
